-6000,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-4000,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-2000,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-1999,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-3,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-2,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
-1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
0,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
1,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
2,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
2000,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
4000,0.200000,0.000000,0.000000,0.000000,0.500000,0.000000,0.300000,0.000000,0.000000
